framework,pde,model,setting,size,split,mean_relative_error,std_relative_error,predict_time_seconds,n_eval,ood_file,n_train,n_params,train_time_seconds,epochs,lr,batch_size,num_trunk,num_branch,num_leaf
Framework1,Parametric_Wave,mno,MNO,large,ood,0.1859693974256515,0.0718874484300613,0.077572114765644,800,ood_var.h5,6400,16689840,171.00654832459986,200,0.001,64,20,100,40.0
Framework2,Conservation_law,deeponet_nocoef,DeepONet (no coeff),small,test,0.0677047073841095,0.0280596688389778,0.2337828036397695,4000,,10000,293450,226.78897347301245,200,0.001,64,50,50,
Framework2,Conservation_law,deeponet_nocoef,DeepONet (no coeff),small,ood,0.0848875939846038,0.0415722467005252,0.1734835710376501,4000,ood.h5,10000,293450,226.78897347301245,200,0.001,64,50,50,
Framework2,Conservation_law,deeponet_nocoef,DeepONet (no coeff),small,ood,0.1055128201842308,0.036259151995182,0.1750320270657539,4000,ood_init_GP.h5,10000,293450,226.78897347301245,200,0.001,64,50,50,
Framework2,Conservation_law,deeponet_nocoef,DeepONet (no coeff),small,ood,0.0835999324917793,0.0228796917945146,0.1739873010665178,4000,ood_init_amp.h5,10000,293450,226.78897347301245,200,0.001,64,50,50,
Framework2,Conservation_law,deeponet_nocoef,DeepONet (no coeff),small,ood,0.0848875939846038,0.0415722467005252,0.1798830274492502,4000,ood_par.h5,10000,293450,226.78897347301245,200,0.001,64,50,50,
Framework2,Conservation_law,deeponet_nocoef,DeepONet (no coeff),small,ood,0.1469612270593643,0.0645804479718208,0.1736910752952098,4000,ood_par_init_GP.h5,10000,293450,226.78897347301245,200,0.001,64,50,50,
Framework2,Conservation_law,deeponet_nocoef,DeepONet (no coeff),small,ood,0.0922898575663566,0.0303363054990768,0.1753685437142849,4000,ood_par_init_amp.h5,10000,293450,226.78897347301245,200,0.001,64,50,50,
Framework2,Conservation_law,deeponet_nocoef,DeepONet (no coeff),medium,test,0.0721730664372444,0.0304390750825405,0.2027407381683588,4000,,10000,2146900,225.2814033012837,200,0.001,64,100,100,
Framework2,Conservation_law,deeponet_nocoef,DeepONet (no coeff),medium,ood,0.0865052491426467,0.0403981804847717,0.1834749691188335,4000,ood.h5,10000,2146900,225.2814033012837,200,0.001,64,100,100,
Framework2,Conservation_law,deeponet_nocoef,DeepONet (no coeff),medium,ood,0.1203732267022132,0.0375937409698963,0.192882539704442,4000,ood_init_GP.h5,10000,2146900,225.2814033012837,200,0.001,64,100,100,
Framework2,Conservation_law,deeponet_nocoef,DeepONet (no coeff),medium,ood,0.0856677368283271,0.0234435703605413,0.1780180558562278,4000,ood_init_amp.h5,10000,2146900,225.2814033012837,200,0.001,64,100,100,
Framework2,Conservation_law,deeponet_nocoef,DeepONet (no coeff),medium,ood,0.0865052491426467,0.0403981804847717,0.1976520325988531,4000,ood_par.h5,10000,2146900,225.2814033012837,200,0.001,64,100,100,
Framework2,Conservation_law,deeponet_nocoef,DeepONet (no coeff),medium,ood,0.1580608189105987,0.0636193454265594,0.1925266720354557,4000,ood_par_init_GP.h5,10000,2146900,225.2814033012837,200,0.001,64,100,100,
Framework2,Conservation_law,deeponet_nocoef,DeepONet (no coeff),medium,ood,0.0939722284674644,0.0308399274945259,0.1834107786417007,4000,ood_par_init_amp.h5,10000,2146900,225.2814033012837,200,0.001,64,100,100,
Framework2,Conservation_law,deeponet_nocoef,DeepONet (no coeff),large,test,0.0871382728219032,0.0306475795805454,0.2019892670214176,4000,,10000,9478750,230.09545962139964,200,0.001,64,150,150,
Framework2,Conservation_law,deeponet_nocoef,DeepONet (no coeff),large,ood,0.1017508581280708,0.0410252399742603,0.1858617290854454,4000,ood.h5,10000,9478750,230.09545962139964,200,0.001,64,150,150,
Framework2,Conservation_law,deeponet_nocoef,DeepONet (no coeff),large,ood,0.1361609399318695,0.0296717137098312,0.1837008539587259,4000,ood_init_GP.h5,10000,9478750,230.09545962139964,200,0.001,64,150,150,
Framework2,Conservation_law,deeponet_nocoef,DeepONet (no coeff),large,ood,0.0912245586514473,0.0231483168900012,0.1821233183145523,4000,ood_init_amp.h5,10000,9478750,230.09545962139964,200,0.001,64,150,150,
Framework2,Conservation_law,deeponet_nocoef,DeepONet (no coeff),large,ood,0.1017508581280708,0.0410252399742603,0.1921558678150177,4000,ood_par.h5,10000,9478750,230.09545962139964,200,0.001,64,150,150,
Framework2,Conservation_law,deeponet_nocoef,DeepONet (no coeff),large,ood,0.1676277369260788,0.0542282611131668,0.1839394681155681,4000,ood_par_init_GP.h5,10000,9478750,230.09545962139964,200,0.001,64,150,150,
Framework2,Conservation_law,deeponet_nocoef,DeepONet (no coeff),large,ood,0.0988655537366867,0.0300196576863527,0.1837839875370264,4000,ood_par_init_amp.h5,10000,9478750,230.09545962139964,200,0.001,64,150,150,
Framework2,Conservation_law,deeponet,DeepONet (coeff concat),small,test,0.0442493706941604,0.0091946078464388,0.8320819549262524,4000,,10000,293850,397.4573497325182,200,0.001,64,50,50,
Framework2,Conservation_law,deeponet,DeepONet (coeff concat),small,ood,0.0488370321691036,0.0122300228103995,0.8263232670724392,4000,ood.h5,10000,293850,397.4573497325182,200,0.001,64,50,50,
Framework2,Conservation_law,deeponet,DeepONet (coeff concat),small,ood,0.0622326582670211,0.0168243926018476,0.8256860543042421,4000,ood_init_GP.h5,10000,293850,397.4573497325182,200,0.001,64,50,50,
Framework2,Conservation_law,deeponet,DeepONet (coeff concat),small,ood,0.0765664801001548,0.0211481675505638,0.8293025884777308,4000,ood_init_amp.h5,10000,293850,397.4573497325182,200,0.001,64,50,50,
Framework2,Conservation_law,deeponet,DeepONet (coeff concat),small,ood,0.0488370321691036,0.0122300228103995,0.8267321810126305,4000,ood_par.h5,10000,293850,397.4573497325182,200,0.001,64,50,50,
Framework2,Conservation_law,deeponet,DeepONet (coeff concat),small,ood,0.0691593736410141,0.0261172149330377,0.8259283192455769,4000,ood_par_init_GP.h5,10000,293850,397.4573497325182,200,0.001,64,50,50,
Framework2,Conservation_law,deeponet,DeepONet (coeff concat),small,ood,0.0783100202679634,0.021015603095293,0.8253586683422327,4000,ood_par_init_amp.h5,10000,293850,397.4573497325182,200,0.001,64,50,50,
Framework2,Conservation_law,deeponet,DeepONet (coeff concat),medium,test,0.0546528398990631,0.0115578826516866,3.801777785643935,4000,,10000,2147700,1127.221938436851,200,0.001,64,100,100,
Framework2,Conservation_law,deeponet,DeepONet (coeff concat),medium,ood,0.0600054562091827,0.0150119476020336,3.768553595989943,4000,ood.h5,10000,2147700,1127.221938436851,200,0.001,64,100,100,
Framework2,Conservation_law,deeponet,DeepONet (coeff concat),medium,ood,0.0781921222805976,0.0163920223712921,3.777491280809045,4000,ood_init_GP.h5,10000,2147700,1127.221938436851,200,0.001,64,100,100,
Framework2,Conservation_law,deeponet,DeepONet (coeff concat),medium,ood,0.0832376927137374,0.0220404863357543,3.7765311431139694,4000,ood_init_amp.h5,10000,2147700,1127.221938436851,200,0.001,64,100,100,
Framework2,Conservation_law,deeponet,DeepONet (coeff concat),medium,ood,0.0600054562091827,0.0150119476020336,3.7687900941818953,4000,ood_par.h5,10000,2147700,1127.221938436851,200,0.001,64,100,100,
Framework2,Conservation_law,deeponet,DeepONet (coeff concat),medium,ood,0.0834680423140525,0.0232454817742109,3.7814894132316113,4000,ood_par_init_GP.h5,10000,2147700,1127.221938436851,200,0.001,64,100,100,
Framework2,Conservation_law,deeponet,DeepONet (coeff concat),medium,ood,0.0851829349994659,0.0221337657421827,3.781951535493136,4000,ood_par_init_amp.h5,10000,2147700,1127.221938436851,200,0.001,64,100,100,
Framework2,Conservation_law,deeponet,DeepONet (coeff concat),large,test,0.0516633614897728,0.0136227272450923,13.750478643923998,4000,,10000,9480350,3106.8259062170982,200,0.001,64,150,150,
Framework2,Conservation_law,deeponet,DeepONet (coeff concat),large,ood,0.0572101920843124,0.0160809122025966,12.98304389975965,4000,ood.h5,10000,9480350,3106.8259062170982,200,0.001,64,150,150,
Framework2,Conservation_law,deeponet,DeepONet (coeff concat),large,ood,0.0780471041798591,0.0178513806313276,12.975224927067757,4000,ood_init_GP.h5,10000,9480350,3106.8259062170982,200,0.001,64,150,150,
Framework2,Conservation_law,deeponet,DeepONet (coeff concat),large,ood,0.0777605772018432,0.0200359169393777,12.96614422276616,4000,ood_init_amp.h5,10000,9480350,3106.8259062170982,200,0.001,64,150,150,
Framework2,Conservation_law,deeponet,DeepONet (coeff concat),large,ood,0.0572101920843124,0.0160809122025966,12.961641931906344,4000,ood_par.h5,10000,9480350,3106.8259062170982,200,0.001,64,150,150,
Framework2,Conservation_law,deeponet,DeepONet (coeff concat),large,ood,0.0831300318241119,0.0232935901731252,12.964918723329902,4000,ood_par_init_GP.h5,10000,9480350,3106.8259062170982,200,0.001,64,150,150,
Framework2,Conservation_law,deeponet,DeepONet (coeff concat),large,ood,0.0801429823040962,0.0203920304775238,12.965721419081092,4000,ood_par_init_amp.h5,10000,9480350,3106.8259062170982,200,0.001,64,150,150,
Framework2,DiffReacAdv,deeponet_nocoef,DeepONet (no coeff),small,test,0.1314268857240677,0.0511091314256191,0.1785671003162861,4000,,10000,293450,220.2503940425813,200,0.001,64,50,50,
Framework2,DiffReacAdv,deeponet_nocoef,DeepONet (no coeff),small,ood,0.1597866863012313,0.0683198198676109,0.1762499306350946,4000,ood.h5,10000,293450,220.2503940425813,200,0.001,64,50,50,
Framework2,DiffReacAdv,deeponet_nocoef,DeepONet (no coeff),small,ood,0.1532853096723556,0.0618004016578197,0.1773014012724161,4000,ood_init_GP.h5,10000,293450,220.2503940425813,200,0.001,64,50,50,
Framework2,DiffReacAdv,deeponet_nocoef,DeepONet (no coeff),small,ood,0.1375608295202255,0.0452172309160232,0.1732934117317199,4000,ood_init_amp.h5,10000,293450,220.2503940425813,200,0.001,64,50,50,
Framework2,DiffReacAdv,deeponet_nocoef,DeepONet (no coeff),small,ood,0.1597866863012313,0.0683198198676109,0.1753575634211301,4000,ood_par.h5,10000,293450,220.2503940425813,200,0.001,64,50,50,
Framework2,DiffReacAdv,deeponet_nocoef,DeepONet (no coeff),small,ood,0.213713526725769,0.0938288569450378,0.1797310505062341,4000,ood_par_init_GP.h5,10000,293450,220.2503940425813,200,0.001,64,50,50,
Framework2,DiffReacAdv,deeponet_nocoef,DeepONet (no coeff),small,ood,0.1540558487176895,0.0529760755598545,0.1736543085426092,4000,ood_par_init_amp.h5,10000,293450,220.2503940425813,200,0.001,64,50,50,
Framework2,DiffReacAdv,deeponet_nocoef,DeepONet (no coeff),medium,test,0.1364013403654098,0.0552075207233428,0.1790738031268119,4000,,10000,2146900,220.24801000766456,200,0.001,64,100,100,
Framework2,DiffReacAdv,deeponet_nocoef,DeepONet (no coeff),medium,ood,0.1564495712518692,0.0678220987319946,0.1784903164952993,4000,ood.h5,10000,2146900,220.24801000766456,200,0.001,64,100,100,
Framework2,DiffReacAdv,deeponet_nocoef,DeepONet (no coeff),medium,ood,0.1487016528844833,0.0542498230934143,0.1767778545618057,4000,ood_init_GP.h5,10000,2146900,220.24801000766456,200,0.001,64,100,100,
Framework2,DiffReacAdv,deeponet_nocoef,DeepONet (no coeff),medium,ood,0.1392364352941513,0.0462399050593376,0.1780245155096054,4000,ood_init_amp.h5,10000,2146900,220.24801000766456,200,0.001,64,100,100,
Framework2,DiffReacAdv,deeponet_nocoef,DeepONet (no coeff),medium,ood,0.1564495712518692,0.0678220987319946,0.176915967836976,4000,ood_par.h5,10000,2146900,220.24801000766456,200,0.001,64,100,100,
Framework2,DiffReacAdv,deeponet_nocoef,DeepONet (no coeff),medium,ood,0.2089379727840423,0.0868883952498436,0.1786137875169515,4000,ood_par_init_GP.h5,10000,2146900,220.24801000766456,200,0.001,64,100,100,
Framework2,DiffReacAdv,deeponet_nocoef,DeepONet (no coeff),medium,ood,0.1554720252752304,0.0534408092498779,0.1787144467234611,4000,ood_par_init_amp.h5,10000,2146900,220.24801000766456,200,0.001,64,100,100,
Framework2,DiffReacAdv,deeponet_nocoef,DeepONet (no coeff),large,test,0.1407876908779144,0.0548700131475925,0.1867426373064518,4000,,10000,9478750,214.42707425542176,200,0.001,64,150,150,
Framework2,DiffReacAdv,deeponet_nocoef,DeepONet (no coeff),large,ood,0.1672622710466385,0.071994848549366,0.1841765400022268,4000,ood.h5,10000,9478750,214.42707425542176,200,0.001,64,150,150,
Framework2,DiffReacAdv,deeponet_nocoef,DeepONet (no coeff),large,ood,0.148049309849739,0.04784582182765,0.1826598662883043,4000,ood_init_GP.h5,10000,9478750,214.42707425542176,200,0.001,64,150,150,
Framework2,DiffReacAdv,deeponet_nocoef,DeepONet (no coeff),large,ood,0.1345820128917694,0.0465374626219272,0.1820185836404562,4000,ood_init_amp.h5,10000,9478750,214.42707425542176,200,0.001,64,150,150,
Framework2,DiffReacAdv,deeponet_nocoef,DeepONet (no coeff),large,ood,0.1672622710466385,0.071994848549366,0.1815215237438678,4000,ood_par.h5,10000,9478750,214.42707425542176,200,0.001,64,150,150,
Framework2,DiffReacAdv,deeponet_nocoef,DeepONet (no coeff),large,ood,0.2071674466133117,0.0843637883663177,0.1857548672705888,4000,ood_par_init_GP.h5,10000,9478750,214.42707425542176,200,0.001,64,150,150,
Framework2,DiffReacAdv,deeponet_nocoef,DeepONet (no coeff),large,ood,0.1517778486013412,0.0534456521272659,0.183017361909151,4000,ood_par_init_amp.h5,10000,9478750,214.42707425542176,200,0.001,64,150,150,
Framework2,DiffReacAdv,deeponet,DeepONet (coeff concat),small,test,0.0345784686505794,0.0072805089876055,0.8317251931875944,4000,,10000,293950,394.3528678976,200,0.001,64,50,50,
Framework2,DiffReacAdv,deeponet,DeepONet (coeff concat),small,ood,0.0591062679886817,0.0331754051148891,0.8268280699849129,4000,ood.h5,10000,293950,394.3528678976,200,0.001,64,50,50,
Framework2,DiffReacAdv,deeponet,DeepONet (coeff concat),small,ood,0.0365485288202762,0.0096568968147039,0.8269963208585978,4000,ood_init_GP.h5,10000,293950,394.3528678976,200,0.001,64,50,50,
Framework2,DiffReacAdv,deeponet,DeepONet (coeff concat),small,ood,0.0837507471442222,0.0284965597093105,0.826454371213913,4000,ood_init_amp.h5,10000,293950,394.3528678976,200,0.001,64,50,50,
Framework2,DiffReacAdv,deeponet,DeepONet (coeff concat),small,ood,0.0591062679886817,0.0331754051148891,0.8272123169153929,4000,ood_par.h5,10000,293950,394.3528678976,200,0.001,64,50,50,
Framework2,DiffReacAdv,deeponet,DeepONet (coeff concat),small,ood,0.063371330499649,0.039719384163618,0.8261804413050413,4000,ood_par_init_GP.h5,10000,293950,394.3528678976,200,0.001,64,50,50,
Framework2,DiffReacAdv,deeponet,DeepONet (coeff concat),small,ood,0.0910262092947959,0.029014678671956,0.8253923151642084,4000,ood_par_init_amp.h5,10000,293950,394.3528678976,200,0.001,64,50,50,
Framework2,DiffReacAdv,deeponet,DeepONet (coeff concat),medium,test,0.0422102883458137,0.0102109350264072,3.770414613187313,4000,,10000,2147900,1127.6619174983352,200,0.001,64,100,100,
Framework2,DiffReacAdv,deeponet,DeepONet (coeff concat),medium,ood,0.0661918595433235,0.0336054936051368,3.788326701149344,4000,ood.h5,10000,2147900,1127.6619174983352,200,0.001,64,100,100,
Framework2,DiffReacAdv,deeponet,DeepONet (coeff concat),medium,ood,0.0469826236367225,0.0119645213708281,3.783914605155587,4000,ood_init_GP.h5,10000,2147900,1127.6619174983352,200,0.001,64,100,100,
Framework2,DiffReacAdv,deeponet,DeepONet (coeff concat),medium,ood,0.091123417019844,0.0308176912367343,3.7563149463385344,4000,ood_init_amp.h5,10000,2147900,1127.6619174983352,200,0.001,64,100,100,
Framework2,DiffReacAdv,deeponet,DeepONet (coeff concat),medium,ood,0.0661918595433235,0.0336054936051368,3.7584814820438623,4000,ood_par.h5,10000,2147900,1127.6619174983352,200,0.001,64,100,100,
Framework2,DiffReacAdv,deeponet,DeepONet (coeff concat),medium,ood,0.0688562020659446,0.0347466580569744,3.745044557377696,4000,ood_par_init_GP.h5,10000,2147900,1127.6619174983352,200,0.001,64,100,100,
Framework2,DiffReacAdv,deeponet,DeepONet (coeff concat),medium,ood,0.1012524366378784,0.033674482256174,3.740921983495354,4000,ood_par_init_amp.h5,10000,2147900,1127.6619174983352,200,0.001,64,100,100,
Framework2,DiffReacAdv,deeponet,DeepONet (coeff concat),large,test,0.0495366975665092,0.0123308841139078,12.96970322728157,4000,,10000,9480750,3107.093639124185,200,0.001,64,150,150,
Framework2,DiffReacAdv,deeponet,DeepONet (coeff concat),large,ood,0.0741726011037826,0.0316397920250892,12.97210662998259,4000,ood.h5,10000,9480750,3107.093639124185,200,0.001,64,150,150,
Framework2,DiffReacAdv,deeponet,DeepONet (coeff concat),large,ood,0.0525062121450901,0.0128815863281488,12.960830295458436,4000,ood_init_GP.h5,10000,9480750,3107.093639124185,200,0.001,64,150,150,
Framework2,DiffReacAdv,deeponet,DeepONet (coeff concat),large,ood,0.0895133092999458,0.0275278910994529,12.960431387647986,4000,ood_init_amp.h5,10000,9480750,3107.093639124185,200,0.001,64,150,150,
Framework2,DiffReacAdv,deeponet,DeepONet (coeff concat),large,ood,0.0741726011037826,0.0316397920250892,12.97248050943017,4000,ood_par.h5,10000,9480750,3107.093639124185,200,0.001,64,150,150,
Framework2,DiffReacAdv,deeponet,DeepONet (coeff concat),large,ood,0.0752717405557632,0.0351258777081966,12.966362269595264,4000,ood_par_init_GP.h5,10000,9480750,3107.093639124185,200,0.001,64,150,150,
Framework2,DiffReacAdv,deeponet,DeepONet (coeff concat),large,ood,0.1013653054833412,0.0318750068545341,12.952459212392569,4000,ood_par_init_amp.h5,10000,9480750,3107.093639124185,200,0.001,64,150,150,
Framework2,Nonlinear_Klein_Gordon,deeponet_nocoef,DeepONet (no coeff),small,test,0.2988551557064056,0.1185305044054985,0.1832682285457849,4000,,10000,293450,218.7262348141521,200,0.001,64,50,50,
Framework2,Nonlinear_Klein_Gordon,deeponet_nocoef,DeepONet (no coeff),small,ood,0.4524495005607605,0.1855566501617431,0.1738999169319868,4000,ood.h5,10000,293450,218.7262348141521,200,0.001,64,50,50,
Framework2,Nonlinear_Klein_Gordon,deeponet_nocoef,DeepONet (no coeff),small,ood,0.2099626809358596,0.0918470174074173,0.1794199645519256,4000,ood_init_GP.h5,10000,293450,218.7262348141521,200,0.001,64,50,50,
Framework2,Nonlinear_Klein_Gordon,deeponet_nocoef,DeepONet (no coeff),small,ood,0.4253442287445068,0.0908084288239479,0.1739470288157463,4000,ood_init_amp.h5,10000,293450,218.7262348141521,200,0.001,64,50,50,
Framework2,Nonlinear_Klein_Gordon,deeponet_nocoef,DeepONet (no coeff),small,ood,0.4524495005607605,0.1855566501617431,0.183745227754116,4000,ood_par.h5,10000,293450,218.7262348141521,200,0.001,64,50,50,
Framework2,Nonlinear_Klein_Gordon,deeponet_nocoef,DeepONet (no coeff),small,ood,0.3319104015827179,0.1645349711179733,0.1748267896473407,4000,ood_par_init_GP.h5,10000,293450,218.7262348141521,200,0.001,64,50,50,
Framework2,Nonlinear_Klein_Gordon,deeponet_nocoef,DeepONet (no coeff),small,ood,0.5298081040382385,0.11996740847826,0.1842827461659908,4000,ood_par_init_amp.h5,10000,293450,218.7262348141521,200,0.001,64,50,50,
Framework2,Nonlinear_Klein_Gordon,deeponet_nocoef,DeepONet (no coeff),medium,test,0.2903278470039367,0.127606064081192,0.1827272269874811,4000,,10000,2146900,214.45976877957585,200,0.001,64,100,100,
Framework2,Nonlinear_Klein_Gordon,deeponet_nocoef,DeepONet (no coeff),medium,ood,0.4453399181365967,0.1890621185302734,0.1786862146109342,4000,ood.h5,10000,2146900,214.45976877957585,200,0.001,64,100,100,
Framework2,Nonlinear_Klein_Gordon,deeponet_nocoef,DeepONet (no coeff),medium,ood,0.1997468024492263,0.097273550927639,0.1814395952969789,4000,ood_init_GP.h5,10000,2146900,214.45976877957585,200,0.001,64,100,100,
Framework2,Nonlinear_Klein_Gordon,deeponet_nocoef,DeepONet (no coeff),medium,ood,0.4227977991104126,0.0933345109224319,0.1770674381405115,4000,ood_init_amp.h5,10000,2146900,214.45976877957585,200,0.001,64,100,100,
Framework2,Nonlinear_Klein_Gordon,deeponet_nocoef,DeepONet (no coeff),medium,ood,0.4453399181365967,0.1890621185302734,0.1793591193854808,4000,ood_par.h5,10000,2146900,214.45976877957585,200,0.001,64,100,100,
Framework2,Nonlinear_Klein_Gordon,deeponet_nocoef,DeepONet (no coeff),medium,ood,0.3259384632110595,0.1694714576005935,0.1767147909849882,4000,ood_par_init_GP.h5,10000,2146900,214.45976877957585,200,0.001,64,100,100,
Framework2,Nonlinear_Klein_Gordon,deeponet_nocoef,DeepONet (no coeff),medium,ood,0.5297808647155762,0.1224530190229415,0.1773990560323,4000,ood_par_init_amp.h5,10000,2146900,214.45976877957585,200,0.001,64,100,100,
Framework2,Nonlinear_Klein_Gordon,deeponet_nocoef,DeepONet (no coeff),large,test,0.2858508825302124,0.1243690475821495,0.1844508294016122,4000,,10000,9478750,226.1617171280086,200,0.001,64,150,150,
Framework2,Nonlinear_Klein_Gordon,deeponet_nocoef,DeepONet (no coeff),large,ood,0.4534884095191955,0.1928609907627105,0.1812306586652994,4000,ood.h5,10000,9478750,226.1617171280086,200,0.001,64,150,150,
Framework2,Nonlinear_Klein_Gordon,deeponet_nocoef,DeepONet (no coeff),large,ood,0.1854806840419769,0.0838260874152183,0.1870733238756656,4000,ood_init_GP.h5,10000,9478750,226.1617171280086,200,0.001,64,150,150,
Framework2,Nonlinear_Klein_Gordon,deeponet_nocoef,DeepONet (no coeff),large,ood,0.424291580915451,0.0924605801701545,0.1840983722358942,4000,ood_init_amp.h5,10000,9478750,226.1617171280086,200,0.001,64,150,150,
Framework2,Nonlinear_Klein_Gordon,deeponet_nocoef,DeepONet (no coeff),large,ood,0.4534884095191955,0.1928609907627105,0.1818464510142803,4000,ood_par.h5,10000,9478750,226.1617171280086,200,0.001,64,150,150,
Framework2,Nonlinear_Klein_Gordon,deeponet_nocoef,DeepONet (no coeff),large,ood,0.3164644241333008,0.1622558087110519,0.1814237330108881,4000,ood_par_init_GP.h5,10000,9478750,226.1617171280086,200,0.001,64,150,150,
Framework2,Nonlinear_Klein_Gordon,deeponet_nocoef,DeepONet (no coeff),large,ood,0.5309587717056274,0.1206756830215454,0.1873406581580639,4000,ood_par_init_amp.h5,10000,9478750,226.1617171280086,200,0.001,64,150,150,
Framework2,Nonlinear_Klein_Gordon,deeponet,DeepONet (coeff concat),small,test,0.1297656595706939,0.0467504486441612,0.8277326114475727,4000,,10000,293750,392.7884450498968,200,0.001,64,50,50,
Framework2,Nonlinear_Klein_Gordon,deeponet,DeepONet (coeff concat),small,ood,0.2492333799600601,0.1584885418415069,0.8291153907775879,4000,ood.h5,10000,293750,392.7884450498968,200,0.001,64,50,50,
Framework2,Nonlinear_Klein_Gordon,deeponet,DeepONet (coeff concat),small,ood,0.0890290513634681,0.0174820572137832,0.828678522258997,4000,ood_init_GP.h5,10000,293750,392.7884450498968,200,0.001,64,50,50,
Framework2,Nonlinear_Klein_Gordon,deeponet,DeepONet (coeff concat),small,ood,0.352357268333435,0.1128641217947006,0.825913405045867,4000,ood_init_amp.h5,10000,293750,392.7884450498968,200,0.001,64,50,50,
Framework2,Nonlinear_Klein_Gordon,deeponet,DeepONet (coeff concat),small,ood,0.2492333799600601,0.1584885418415069,0.8251877892762423,4000,ood_par.h5,10000,293750,392.7884450498968,200,0.001,64,50,50,
Framework2,Nonlinear_Klein_Gordon,deeponet,DeepONet (coeff concat),small,ood,0.1362518370151519,0.0751222521066665,0.8261656481772661,4000,ood_par_init_GP.h5,10000,293750,392.7884450498968,200,0.001,64,50,50,
Framework2,Nonlinear_Klein_Gordon,deeponet,DeepONet (coeff concat),small,ood,0.3944956660270691,0.1023076921701431,0.8248861990869045,4000,ood_par_init_amp.h5,10000,293750,392.7884450498968,200,0.001,64,50,50,
Framework2,Nonlinear_Klein_Gordon,deeponet,DeepONet (coeff concat),medium,test,0.1024773865938186,0.0358256138861179,3.778368892148137,4000,,10000,2147500,1124.690114831552,200,0.001,64,100,100,
Framework2,Nonlinear_Klein_Gordon,deeponet,DeepONet (coeff concat),medium,ood,0.2342061102390289,0.1712009459733963,3.786854892969132,4000,ood.h5,10000,2147500,1124.690114831552,200,0.001,64,100,100,
Framework2,Nonlinear_Klein_Gordon,deeponet,DeepONet (coeff concat),medium,ood,0.0823407471179962,0.0207775626331567,3.779110241681338,4000,ood_init_GP.h5,10000,2147500,1124.690114831552,200,0.001,64,100,100,
Framework2,Nonlinear_Klein_Gordon,deeponet,DeepONet (coeff concat),medium,ood,0.3652344346046448,0.1250890791416168,3.745825465768576,4000,ood_init_amp.h5,10000,2147500,1124.690114831552,200,0.001,64,100,100,
Framework2,Nonlinear_Klein_Gordon,deeponet,DeepONet (coeff concat),medium,ood,0.2342061102390289,0.1712009459733963,3.766498759388924,4000,ood_par.h5,10000,2147500,1124.690114831552,200,0.001,64,100,100,
Framework2,Nonlinear_Klein_Gordon,deeponet,DeepONet (coeff concat),medium,ood,0.1454998403787613,0.1045830845832824,3.74506164714694,4000,ood_par_init_GP.h5,10000,2147500,1124.690114831552,200,0.001,64,100,100,
Framework2,Nonlinear_Klein_Gordon,deeponet,DeepONet (coeff concat),medium,ood,0.4300380051136017,0.1297197192907333,3.745303703472018,4000,ood_par_init_amp.h5,10000,2147500,1124.690114831552,200,0.001,64,100,100,
Framework2,Nonlinear_Klein_Gordon,deeponet,DeepONet (coeff concat),large,test,0.1548450291156768,0.0582367368042469,12.973285479471087,4000,,10000,9479950,3116.2593780513853,200,0.001,64,150,150,
Framework2,Nonlinear_Klein_Gordon,deeponet,DeepONet (coeff concat),large,ood,0.2943203151226043,0.1685901433229446,12.977619219571352,4000,ood.h5,10000,9479950,3116.2593780513853,200,0.001,64,150,150,
Framework2,Nonlinear_Klein_Gordon,deeponet,DeepONet (coeff concat),large,ood,0.1258753389120102,0.0462901256978511,12.963392611593008,4000,ood_init_GP.h5,10000,9479950,3116.2593780513853,200,0.001,64,150,150,
Framework2,Nonlinear_Klein_Gordon,deeponet,DeepONet (coeff concat),large,ood,0.3727639019489288,0.1134109795093536,12.97334212437272,4000,ood_init_amp.h5,10000,9479950,3116.2593780513853,200,0.001,64,150,150,
Framework2,Nonlinear_Klein_Gordon,deeponet,DeepONet (coeff concat),large,ood,0.2943203151226043,0.1685901433229446,12.967351108789444,4000,ood_par.h5,10000,9479950,3116.2593780513853,200,0.001,64,150,150,
Framework2,Nonlinear_Klein_Gordon,deeponet,DeepONet (coeff concat),large,ood,0.2044798582792282,0.1081941053271293,12.969281176105142,4000,ood_par_init_GP.h5,10000,9479950,3116.2593780513853,200,0.001,64,150,150,
Framework2,Nonlinear_Klein_Gordon,deeponet,DeepONet (coeff concat),large,ood,0.4303209185600281,0.1088398694992065,12.9682360868901,4000,ood_par_init_amp.h5,10000,9479950,3116.2593780513853,200,0.001,64,150,150,
Framework2,Param_DiffReac,deeponet_nocoef,DeepONet (no coeff),small,test,0.0775050222873687,0.0276093501597642,0.1848144233226776,4000,,10000,293450,211.6932541038841,200,0.001,64,50,50,
Framework2,Param_DiffReac,deeponet_nocoef,DeepONet (no coeff),small,ood,0.1156151741743087,0.0338193289935588,0.1801618244498968,4000,ood_init.h5,10000,293450,211.6932541038841,200,0.001,64,50,50,
Framework2,Param_DiffReac,deeponet_nocoef,DeepONet (no coeff),small,ood,0.1156303435564041,0.0336576625704765,0.1749449949711561,4000,ood_par_init.h5,10000,293450,211.6932541038841,200,0.001,64,50,50,
Framework2,Param_DiffReac,deeponet_nocoef,DeepONet (no coeff),small,ood,0.0626952499151229,0.019506461918354,0.1755706239491701,4000,ood_par_kernel.h5,10000,293450,211.6932541038841,200,0.001,64,50,50,
